stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
3053,53021,COQUITLAM CENTRAL STN BAY 3,COQUITLAM CENTRAL STN @ BAY 3,49.275349,-122.798664,ZN 3, ,0,
3196,53162,NB JOHNSON ST NS PACKARD AV,JOHNSON ST @ PACKARD AVE,49.279702,-122.801564,ZN 3, ,0,
3975,53934,NB JOHNSON ST FS GUILDFORD WAY,JOHNSON ST @ GUILDFORD WAY,49.285675,-122.801460,ZN 3, ,0,
3976,53935,NB JOHNSON ST FS DURANT DR,JOHNSON ST @ DURANT DR,49.287812,-122.801386,ZN 3, ,0,
3977,53936,NB JOHNSON ST FS WALTON AV,JOHNSON ST @ WALTON AVE,49.290331,-122.801188,ZN 3, ,0,
3978,53937,NB JOHNSON ST FS DELAHAYE DR,JOHNSON ST @ DELAHAYE DR,49.293425,-122.800464,ZN 3, ,0,
9314,58879,SB NOONS CREEK DR FS HEATHER PL,NOONS CREEK DR @ HEATHER PL,49.292789,-122.823650,ZN 3, ,0,
10171,58878,SB NOONS CREEK DR FS DOGWOOD PL,NOONS CREEK DR @ DOGWOOD PL,49.291371,-122.824051,ZN 3, ,0,
9316,58881,SB NOONS CREEK DR FS NOONS CREEK CLOSE,NOONS CREEK DR @ NOONS CREEK CLOSE,49.289187,-122.825096,ZN 3, ,0,
9317,58880,WB NOONS CREEK DR FS BRITTON DR,NOONS CREEK DR @ BRITTON DR,49.288744,-122.828022,ZN 3, ,0,
9318,58872,EB NOONS CREEK DR NS THURSTON TERR,NOONS CREEK DR @ THURSTON TERR,49.287447,-122.827292,ZN 3, ,0,
9319,58870,WB NOONS CREEK DR FS APPLEYARD CRT,NOONS CREEK DR @ APPLEYARD CRT,49.286350,-122.826374,ZN 3, ,0,
9320,61556,SB NOONS CREEK DR NS UNGLESS WAY,NOONS CREEK DR @ UNGLESS WAY,49.285318,-122.827484,ZN 3, ,0,
3216,53182,WB SAINT JOHNS ST FS BULLER ST,SAINT JOHNS ST @ BULLER ST,49.276738,-122.840881,ZN 3, ,0,
3214,53180,WB SAINT JOHNS ST FS CLEARVIEW DR,SAINT JOHNS ST @ CLEARVIEW DR,49.276633,-122.831541,ZN 3, ,0,
11963,61835,WB DAVID AV FS LANSDOWNE DR,DAVID AV @ LANSDOWNE DR,49.294568,-122.813777,ZN 3, ,0,
11969,61837,SB NOONS CREEK DR FS DAVID AV,NOONS CREEK DR @ DAVID AV,49.295933,-122.820031,ZN 3, ,0,
11970,61839,WB DAVID AV FS JOHNSON ST,DAVID AV @ JOHNSON ST,49.295242,-122.802796,ZN 3, ,0,
12028,53163,NB JOHNSON ST FS GLEN DR,JOHNSON ST @ GLEN DR,49.282981,-122.801486,ZN 3, ,0,
3642,53603,NB MARMONT ST FS THOMAS AV,MARMONT ST @ THOMAS AVE,49.242989,-122.862146,ZN 3, ,0,
3643,53604,EB ROCHESTER AV FS MARMONT ST,ROCHESTER AVE @ MARMONT ST,49.244894,-122.861682,ZN 3, ,0,
3644,53605,EB ROCHESTER AV FS LAVAL ST,ROCHESTER AVE @ LAVAL ST,49.244937,-122.856789,ZN 3, ,0,
3645,53606,NB SCHOOLHOUSE ST FS MADORE AV,SCHOOLHOUSE ST @ MADORE AVE,49.246430,-122.852359,ZN 3, ,0,
8847,58403,NB SCHOOLHOUSE ST FS AUSTIN AV,SCHOOLHOUSE ST @ AUSTIN AVE,49.249301,-122.852352,ZN 3, ,0,
8848,58404,NB SCHOOLHOUSE ST FS KING ALBERT AV,SCHOOLHOUSE ST @ KING ALBERT AVE,49.251669,-122.852277,ZN 3, ,0,
9422,58730,NB MARMONT ST NS QUADLING AV,MARMONT ST @ QUADLING AVE,49.240271,-122.862154,ZN 3, ,0,
10067,53318,EB BRUNETTE AV FS LOUGHEED HWY,BRUNETTE AVE @ LOUGHEED HWY,49.236830,-122.870969,ZN 3, ,0,
10594,59562,EB ROCHESTER AV FS GOYER CRT,ROCHESTER AVE @ GOYER CRT,49.244978,-122.853637,ZN 3, ,0,
11885,61814,LOUGHEED STN BAY 3 NEW,LOUGHEED STN @ BAY 3,49.247966,-122.894850,ZN2/3, ,0,
3350,53314,EB LOUGHEED HWY FS NORTH RD,LOUGHEED HWY @ NORTH RD,49.245232,-122.891738,ZN2/3, ,0,
3351,53315,EB LOUGHEED HWY NS GUILBY ST,LOUGHEED HWY @ GUILBY ST,49.242188,-122.886160,ZN 3, ,0,
3353,53317,EB LOUGHEED HWY AT 700 BLOCK,LOUGHEED HWY @ 700 BLOCK,49.238593,-122.879538,ZN 3, ,0,
3637,53598,NB LEBLEU ST FS BRUNETTE AV,LEBLEU ST @ BRUNETTE AVE,49.238202,-122.867437,ZN 3, ,0,
3638,53599,EB ALDERSON AV FS LEBLEU ST,ALDERSON AVE @ LEBLEU ST,49.239663,-122.866324,ZN 3, ,0,
3639,53600,EB ALDERSON AV FS NELSON ST,ALDERSON AVE @ NELSON ST,49.239688,-122.864689,ZN 3, ,0,
3641,53602,NB MARMONT ST FS CARTIER AV,MARMONT ST @ CARTIER AVE,49.241540,-122.862168,ZN 3, ,0,
3408,53371,SB SCHOOLHOUSE ST FS WINSLOW AV,SCHOOLHOUSE ST @ WINSLOW AVE,49.253561,-122.852368,ZN 3, ,0,
3409,53372,SB SCHOOLHOUSE ST FS KING ALBERT AV,SCHOOLHOUSE ST @ KING ALBERT AVE,49.251189,-122.852457,ZN 3, ,0,
3518,53480,SB SCHOOLHOUSE ST FS AUSTIN AV,SCHOOLHOUSE ST @ AUSTIN AVE,49.248510,-122.852517,ZN 3, ,0,
3646,53607,WB ROCHESTER AV FS SCHOOLHOUSE ST,ROCHESTER AVE @ SCHOOLHOUSE ST,49.245092,-122.853696,ZN 3, ,0,
3647,53608,WB ROCHESTER AV FS LAVAL ST,ROCHESTER AVE @ LAVAL ST,49.245040,-122.857931,ZN 3, ,0,
3649,53610,SB MARMONT ST FS DELESTRE AV,MARMONT ST @ DELESTRE AVE,49.241402,-122.862326,ZN 3, ,0,
3651,53612,WB ALDERSON AV FS NELSON ST,ALDERSON AVE @ NELSON ST,49.239768,-122.865624,ZN 3, ,0,
3426,53389,WB LOUGHEED HWY AT 600 BLOCK,LOUGHEED HWY @ 600 BLOCK,49.241094,-122.883614,ZN 3, ,0,
8434,58128,NB NORTH RD FS LOUGHEED HWY,NORTH RD @ LOUGHEED HWY,49.246470,-122.892571,ZN2/3, ,0,
9423,58751,SB MARMONT ST FS WALLS AV,MARMONT ST @ WALLS AVE,49.244168,-122.862300,ZN 3, ,0,
9420,58726,SB MARMONT ST NS ALDERSON AV,MARMONT ST @ ALDERSON AVE,49.239975,-122.862315,ZN 3, ,0,
10068,53568,WB BRUNETTE AV NS LOUGHEED HWY,BRUNETTE AVE @ LOUGHEED HWY,49.236997,-122.871100,ZN 3, ,0,
11551,53390,WB LOUGHEED HWY AT 500 BLOCK,LOUGHEED HWY @ 500 BLOCK,49.243692,-122.888381,ZN 3, ,0,
11552,53388,WB LOUGHEED HWY AT 700 BLOCK,LOUGHEED HWY @ 700 BLOCK,49.238350,-122.878381,ZN 3, ,0,
11821,61726,WB BRUNETTE AV FS BOILEAU ST,BRUNETTE AV @ BOILEAU ST,49.237478,-122.868827,ZN 3, ,0,
3479,53441,WB WILSON AV FS MARY HILL RD,WILSON AVE @ MARY HILL RD,49.260938,-122.779123,ZN 3, ,0,
3062,53030,WB WILSON AV NS SHAUGHNESSY ST,WILSON AVE @ SHAUGHNESSY ST,49.260923,-122.781672,ZN 3, ,0,
3507,53469,SB MARINER WAY FS CRAWLEY AV,MARINER WAY @ CRAWLEY AVE,49.247378,-122.815747,ZN 3, ,0,
3509,59408,WB HICKEY DR NS DARTMOOR DR,HICKEY DR @ DARTMOOR DR,49.243755,-122.816892,ZN 3, ,0,
3510,53472,WB HICKEY DR FS BALFOUR DR,HICKEY DR @ BALFOUR DR,49.243606,-122.821857,ZN 3, ,0,
3511,53473,NB HICKEY DR FS LEDUC AV,HICKEY DR @ LEDUC AVE,49.245673,-122.824320,ZN 3, ,0,
3512,53474,NB HICKEY DR FS LATIMER AV,HICKEY DR @ LATIMER AVE,49.247723,-122.824344,ZN 3, ,0,
3513,53475,WB AUSTIN AV FS HICKEY ST,AUSTIN AVE @ HICKEY ST,49.249138,-122.824891,ZN 3, ,0,
3514,53476,WB AUSTIN AV AT 2300 BLOCK,AUSTIN AVE @ 2300 BLOCK,49.249130,-122.828377,ZN 3, ,0,
3515,53477,WB AUSTIN AV FS HILLCREST ST,AUSTIN AVE @ HILLCREST ST,49.249116,-122.836062,ZN 3, ,0,
3516,53478,WB AUSTIN AV FS LINTON ST,AUSTIN AVE @ LINTON ST,49.249076,-122.841515,ZN 3, ,0,
3517,53479,WB AUSTIN AV FS LAURENTIAN CRES,AUSTIN AVE @ LAURENTIAN CRES,49.249053,-122.844483,ZN 3, ,0,
3519,53481,WB AUSTIN AV FS GATENSBURY ST,AUSTIN AVE @ GATENSBURY ST,49.249037,-122.858501,ZN 3, ,0,
3520,53482,WB AUSTIN AV FS MARMONT ST,AUSTIN AVE @ MARMONT ST,49.249067,-122.862623,ZN 3, ,0,
3521,53483,WB AUSTIN AV FS NELSON ST,AUSTIN AVE @ NELSON ST,49.249072,-122.865997,ZN 3, ,0,
3522,53484,SB BLUE MOUNTAIN ST NS DANSEY AV,BLUE MOUNTAIN ST @ DANSEY AVE,49.247733,-122.870755,ZN 3, ,0,
3523,53485,WB ROCHESTER AV FS BLUE MOUNTAIN ST,ROCHESTER AVE @ BLUE MOUNTAIN ST,49.245410,-122.873496,ZN 3, ,0,
3524,53486,WB ROCHESTER AV FS WALKER ST,ROCHESTER AVE @ WALKER ST,49.245436,-122.877420,ZN 3, ,0,
3525,53487,WB ROCHESTER AV FS DONALD ST,ROCHESTER AVE @ DONALD ST,49.245459,-122.882272,ZN 3, ,0,
3526,53488,WB ROCHESTER AV NS GUILBY ST,ROCHESTER AVE @ GUILBY ST,49.245490,-122.884430,ZN 3, ,0,
3528,53490,NB GUILBY ST FS DANSEY AV,GUILBY ST @ DANSEY AVE,49.247481,-122.885318,ZN 3, ,0,
3529,53491,WB AUSTIN AV FS WHITING WAY,AUSTIN AVE @ WHITING WAY,49.249197,-122.890391,ZN 3, ,0,
8361,58419,SB MARINER WAY AT 500 BLOCK,MARINER WAY @ 500 BLOCK,49.251232,-122.815825,ZN 3, ,0,
3070,53038,WB MARINER WAY FS DEWDNEY TRUNK RD,MARINER WAY @ DEWDNEY TRUNK RD,49.272769,-122.804987,ZN 3, ,0,
3071,53039,WB MARINER WAY FS DOLPHIN ST,MARINER WAY @ DOLPHIN ST,49.273036,-122.809150,ZN 3, ,0,
3072,53040,WB MARINER WAY FS WINDWARD DR,MARINER WAY @ WINDWARD DR,49.272538,-122.812721,ZN 3, ,0,
3073,53041,SB MARINER WAY FS HAWSER AV,MARINER WAY @ HAWSER AVE,49.270574,-122.814740,ZN 3, ,0,
3074,53042,SB MARINER WAY FS DAYBREAK AV,MARINER WAY @ DAYBREAK AVE,49.267855,-122.813893,ZN 3, ,0,
3075,53043,SB MARINER WAY AT 2900 BLOCK,MARINER WAY @ 2900 BLOCK,49.266082,-122.814289,ZN 3, ,0,
3076,53044,SB MARINER WAY FS LIGHTHOUSE CRT,MARINER WAY @ LIGHTHOUSE CRT,49.263978,-122.816975,ZN 3, ,0,
8354,58105,SB MARINER WAY FS MARA DR,MARINER WAY @ MARA DR,49.259252,-122.816173,ZN 3, ,0,
8818,58444,WB AUSTIN AV FS POIRIER ST,AUSTIN AVE @ POIRIER ST,49.249052,-122.847067,ZN 3, ,0,
8819,58445,WB AUSTIN AV FS DECAIRE ST,AUSTIN AVE @ DECAIRE ST,49.249067,-122.850571,ZN 3, ,0,
8820,58446,WB AUSTIN AV FS SCHOOLHOUSE ST,AUSTIN AVE @ SCHOOLHOUSE ST,49.249081,-122.852980,ZN 3, ,0,
8831,58408,SB MARINER WAY FS CHILKO DR,MARINER WAY @ CHILKO DR,49.255292,-122.815832,ZN 3, ,0,
8350,58106,SB MARINER WAY FS COMO LAKE AV,MARINER WAY @ COMO LAKE AVE,49.261420,-122.817531,ZN 3, ,0,
9945,59260,SB MARINER WAY FS AUSTIN AV,MARINER WAY @ AUSTIN AVE,49.248665,-122.815775,ZN 3, ,0,
2736,52711,EB W HASTINGS ST FS RICHARDS ST,W HASTINGS ST @ RICHARDS ST,49.283777,-123.111691,ZN 1, ,0,
2737,52712,EB W HASTINGS ST FS CAMBIE ST,W HASTINGS ST @ CAMBIE ST,49.282316,-123.109282,ZN 1, ,0,
2936,52905,EB W HASTINGS ST NS CARRALL ST,W HASTINGS ST @ CARRALL ST,49.281428,-123.104572,ZN 1, ,0,
2739,52714,EB E HASTINGS ST NS COMMERCIAL DR,E HASTINGS ST @ COMMERCIAL DR,49.281167,-123.070638,ZN 1, ,0,
959,50951,EB E HASTINGS ST FS RENFREW ST,E HASTINGS ST @ RENFREW ST,49.281064,-123.043605,ZN 1, ,0,
1858,51844,EB HASTINGS ST FS WILLINGDON AV,HASTINGS ST @ WILLINGDON AVE,49.280899,-123.001830,ZN 2, ,0,
1863,51849,EB HASTINGS ST FS HOLDOM AV,HASTINGS ST @ HOLDOM AVE,49.280238,-122.979963,ZN 2, ,0,
1866,51852,EB HASTINGS ST FS SPERLING AV,HASTINGS ST @ SPERLING AVE,49.280264,-122.963874,ZN 2, ,0,
3757,53718,NB INLET DR FS RIDGE DR,INLET DR @ RIDGE DR,49.283746,-122.955519,ZN 2, ,0,
3758,53719,NB INLET DR FS BAYVIEW DR,INLET DR @ BAYVIEW DR,49.287081,-122.952613,ZN 2, ,0,
3759,53720,EB BARNET RD AT 7600 BLOCK,BARNET RD @ 7600 BLOCK,49.289962,-122.940212,ZN 2, ,0,
3761,53722,EB BARNET RD AT BARNET MARINE PARK,BARNET RD @ BARNET MARINE PARK,49.288791,-122.925354,ZN 2, ,0,
3762,53723,EB BARNET RD AT 9900 BLOCK,BARNET RD @ 9900 BLOCK,49.288534,-122.896201,ZN 3, ,0,
3763,53724,EB BARNET HWY NS REED POINT WAY,BARNET HWY @ REED POINT WAY,49.290672,-122.879956,ZN 3, ,0,
3764,53725,SB BARNET HWY NS GORE ST,BARNET HWY @ GORE ST,49.284239,-122.867369,ZN 3, ,0,
3765,53726,SB BARNET HWY NS CLARKE ST,BARNET HWY @ CLARKE ST,49.278028,-122.867069,ZN 3, ,0,
3769,53730,COQUITLAM CENTRAL STN BAY 12,COQUITLAM CENTRAL STN @ BAY 12,49.275845,-122.798426,ZN 3, ,0,
3054,53022,EB LOUGHEED HWY NS WESTWOOD ST,LOUGHEED HWY @ WESTWOOD ST,49.274107,-122.792389,ZN 3, ,0,
3055,53023,EB LOUGHEED HWY FS HASTINGS ST,LOUGHEED HWY @ HASTINGS ST,49.269621,-122.781554,ZN 3, ,0,
3779,53740,PORT COQUITLAM STN BAY 4,PORT COQUITLAM STN @ BAY 4,49.261233,-122.774173,ZN 3, ,0,
3188,53154,EB BARNET HWY FS LANSDOWNE DR,BARNET HWY @ LANSDOWNE DR,49.277676,-122.806686,ZN 3, ,0,
3187,53153,EB BARNET HWY FS FALCON DR,BARNET HWY @ FALCON DR,49.277764,-122.817386,ZN 3, ,0,
3186,53152,EB BARNET HWY FS IOCO RD,BARNET HWY @ IOCO RD,49.277567,-122.824887,ZN 3, ,0,
2738,52713,EB E HASTINGS ST FS MAIN ST--,E HASTINGS ST @ MAIN ST,49.281244,-123.098742,ZN 1, ,0,
10388,59662,EB BARNET RD NS CARIBOO RD,BARNET RD @ CARIBOO RD,49.287702,-122.914774,ZN 2, ,0,
1857,51843,BURRARD STN BAY 3,BURRARD STN @ BAY 3,49.286399,-123.121687,ZN 1, ,0,
11438,51374,EB W HASTINGS ST NS GRANVILLE ST,W HASTINGS ST @ GRANVILLE ST,49.285345,-123.114092,ZN 1, ,0,
961,50953,EB E HASTINGS ST FS WINDERMERE ST,E HASTINGS ST @ WINDERMERE ST,49.281074,-123.035742,ZN 1, ,0,
3056,53024,SB SHAUGHNESSY ST NS LIONS WAY,SHAUGHNESSY ST @ LIONS WAY,49.266511,-122.777567,ZN 3, ,0,
11820,50033,EB W HASTINGS ST NS HORNBY ST,W HASTINGS ST @ HORNBY ST,49.286718,-123.116172,ZN 1, ,0,
4119,54077,PHIBBS EXCHANGE BAY 7,PHIBBS EXCHANGE @ BAY 7,49.305786,-123.028859,ZN 2, ,0,
4274,54227,NB ARBORLYNN DR FS MOUNTAIN HWY,ARBORLYNN DR @ MOUNTAIN HWY,49.317420,-123.035639,ZN 2, ,0,
4275,54228,NB ARBORLYNN DR AT APPIN RD,ARBORLYNN DR @ APPIN RD,49.319200,-123.034569,ZN 2, ,0,
4276,54229,NB ARBORLYNN DR AT AVONLYNN CRES,ARBORLYNN DR @ AVONLYNN CRES,49.321842,-123.032395,ZN 2, ,0,
4277,54230,NB ARBORLYNN DR NS HOSKINS RD,ARBORLYNN DR @ HOSKINS RD,49.324883,-123.029904,ZN 2, ,0,
4278,54231,NB HOSKINS RD NS GREENOCK PL,HOSKINS RD @ GREENOCK PL,49.326627,-123.028371,ZN 2, ,0,
4279,54232,NB HOSKINS RD FS KILMARNOCK CRES S,HOSKINS RD @ KILMARNOCK CRES S,49.329671,-123.026939,ZN 2, ,0,
4280,54233,NB HOSKINS RD FS TORQUAY AV,HOSKINS RD @ TORQUAY AVE,49.330844,-123.026567,ZN 2, ,0,
4281,54234,NB HOSKINS RD FS WEMBLEY DR,HOSKINS RD @ WEMBLEY DR,49.333494,-123.026616,ZN 2, ,0,
4282,54235,EB ROSS RD FS HOSKINS RD,ROSS RD @ HOSKINS RD,49.335915,-123.027108,ZN 2, ,0,
4283,54236,EB ROSS RD NS WEMBLEY DR,ROSS RD @ WEMBLEY DR,49.335845,-123.023210,ZN 2, ,0,
4284,54237,NB DUVAL RD FS ROBINSON RD,DUVAL RD @ ROBINSON RD,49.337558,-123.022123,ZN 2, ,0,
4285,54238,NB DUVAL RD FS WESTOVER RD,DUVAL RD @ WESTOVER RD,49.339386,-123.022124,ZN 2, ,0,
4171,54127,NB INLET CRES NS INDIAN RIVER DR,INLET CRES @ INDIAN RIVER DR,49.321540,-122.962341,ZN 2, ,0,
8861,58457,EB DOLLARTON HWY FS RIVERSIDE DR,DOLLARTON HWY @ RIVERSIDE DR,49.305569,-123.013425,ZN 2, ,0,
4122,54080,EB DOLLARTON HWY AT 2400 BLOCK,DOLLARTON HWY @ 2400 BLOCK,49.307612,-123.006104,ZN 2, ,0,
4164,54120,NB ELLIS ST FS DOLLARTON HWY,ELLIS ST @ DOLLARTON HWY,49.309262,-122.994019,ZN 2, ,0,
4165,54121,EB PLYMOUTH DR FS ELLIS ST,PLYMOUTH DR @ ELLIS ST,49.310739,-122.994960,ZN 2, ,0,
4166,54122,EB PLYMOUTH DR AT EDDYSTONE CRES,PLYMOUTH DR @ EDDYSTONE CRES,49.311288,-122.993698,ZN 2, ,0,
4167,54123,NB PLYMOUTH DR FS FAIRFIELD RD,PLYMOUTH DR @ FAIRFIELD RD,49.313461,-122.992357,ZN 2, ,0,
9040,58332,EB PLYMOUTH DR FS FAIRFIELD RD,PLYMOUTH DR @ FAIRFIELD RD,49.315084,-122.989243,ZN 2, ,0,
4168,54124,NB MT SEYMOUR RD FS MT SEYMOUR PKY,MT SEYMOUR RD @ MT SEYMOUR PKY,49.316552,-122.968826,ZN 2, ,0,
4169,54125,NB MT SEYMOUR RD NS HAMBER PL,MT SEYMOUR RD @ HAMBER PL,49.319201,-122.968810,ZN 2, ,0,
4170,54126,EB INDIAN RIVER DR FS LIGHTHALL CRT,INDIAN RIVER DR @ LIGHTHALL CRT,49.321276,-122.964881,ZN 2, ,0,
4172,54128,WB INDIAN RIVER DR FS CASCADE CRT,INDIAN RIVER DR @ CASCADE CRT,49.321417,-122.966753,ZN 2, ,0,
4173,54129,SB MT SEYMOUR RD FS HAMBER PL,MT SEYMOUR RD @ HAMBER PL,49.319432,-122.969140,ZN 2, ,0,
4121,58456,EB DOLLARTON HWY FS FORESTER ST,DOLLARTON HWY @ FORESTER ST,49.306225,-123.010315,ZN 2, ,0,
9039,58331,EB DOLLARTON HWY AT 2600 BLOCK,DOLLARTON HWY @ 2600 BLOCK,49.308090,-123.001640,ZN 2, ,0,
10061,59381,EB BANFF CRT AT PARKGATE LIBRARY,BANFF CRT @ PARKGATE LIBRARY,49.318208,-122.969664,ZN 2, ,0,
10065,59383,EB MT SEYMOUR PKY FS FRIAR CRES,MT SEYMOUR PKY @ FRIAR CRES,49.315788,-122.955150,ZN 2, ,0,
3064,53032,NB SHAUGHNESSY ST NS LIONS WAY,SHAUGHNESSY ST @ LIONS WAY,49.265899,-122.777781,ZN 3, ,0,
11916,61829,COQUITLAM CENTRAL STN BAY 13,COQUITLAM CENTRAL STN @ BAY 13,49.276038,-122.798257,ZN 3, ,0,
3792,53753,NB BARNET HWY FS VIEW ST,BARNET HWY @ VIEW ST,49.280181,-122.866483,ZN 3, ,0,
3793,53754,NB BARNET HWY FS UNION ST,BARNET HWY @ UNION ST,49.287092,-122.867643,ZN 3, ,0,
3794,53755,WB BARNET HWY FS REED POINT WAY,BARNET HWY @ REED POINT WAY,49.291174,-122.878787,ZN 3, ,0,
3795,53756,WB BARNET RD AT 9900 BLOCK,BARNET RD @ 9900 BLOCK,49.288747,-122.896523,ZN 2, ,0,
3796,53757,WB BARNET RD AT BARNET MARINE PARK,BARNET RD @ BARNET MARINE PARK,49.289329,-122.926468,ZN 2, ,0,
3797,53758,WB BARNET RD FS TEXACO DR,BARNET RD @ TEXACO DR,49.290367,-122.932258,ZN 2, ,0,
3798,53759,WB BARNET RD AT 7500 BLOCK,BARNET RD @ 7500 BLOCK,49.289346,-122.942094,ZN 2, ,0,
3799,53760,SB INLET DR NS BAYVIEW DR,INLET DR @ BAYVIEW DR,49.287022,-122.953126,ZN 2, ,0,
3800,53761,SB INLET DR FS RIDGE DR,INLET DR @ RIDGE DR,49.282880,-122.956499,ZN 2, ,0,
966,50957,WB E HASTINGS ST FS CASSIAR ST,E HASTINGS ST @ CASSIAR ST,49.281228,-123.032313,ZN 1, ,0,
2743,52718,WB E HASTINGS ST NS RENFREW ST,E HASTINGS ST @ RENFREW ST,49.281227,-123.043782,ZN 1, ,0,
971,50962,WB W HASTINGS ST FS HOMER ST,W HASTINGS ST @ HOMER ST,49.283660,-123.111135,ZN 1, ,0,
3207,53173,WB BARNET HWY NS IOCO RD,BARNET HWY @ IOCO RD,49.277715,-122.825617,ZN 3, ,0,
3206,53172,WB BARNET HWY FS FALCON DR,BARNET HWY @ FALCON DR,49.278021,-122.819531,ZN 3, ,0,
3205,53171,WB BARNET HWY FS LANSDOWNE DR,BARNET HWY @ LANSDOWNE DR,49.277978,-122.809710,ZN 3, ,0,
2742,52717,KOOTENAY LOOP BAY 7,KOOTENAY LOOP @ BAY 7,49.281153,-123.025480,ZN 1, ,0,
10387,59661,WB BARNET RD FS CARIBOO RD,BARNET RD @ CARIBOO RD,49.287912,-122.915261,ZN 2, ,0,
1888,51874,WB HASTINGS ST FS HOLDOM AV-,HASTINGS ST @ HOLDOM AVE,49.280436,-122.981419,ZN 2, ,0,
11108,61013,PORT COQUITLAM CENTRE BAY 2,PORT COQUITLAM CENTRE @ BAY 2,49.262545,-122.781276,ZN 3, ,0,
11441,50978,WB W HASTINGS ST NS GRANVILLE ST,W HASTINGS ST @ GRANVILLE ST,49.285182,-123.113482,ZN 1, ,0,
967,50958,WB E HASTINGS ST FS WINDERMERE ST,E HASTINGS ST @ WINDERMERE ST,49.281236,-123.036597,ZN 1, ,0,
11646,53392,WB W HASTINGS ST NS ABBOTT ST,W HASTINGS ST @ ABBOTT ST,49.282031,-123.106921,ZN 1, ,0,
11716,61652,NEW WESTMINSTER STN BAY 5,NEW WESTMINSTER STATION @ BAY 5,49.201059,-122.913115,ZN 2, ,0,
2338,52316,EB COLUMBIA ST FS 6 ST,COLUMBIA ST @ 6 ST,49.203434,-122.907237,ZN 2, ,0,
2339,52317,EB COLUMBIA ST AT COLUMBIA STATION,COLUMBIA ST @ COLUMBIA STN,49.204662,-122.904917,ZN 2, ,0,
2340,52318,EB COLUMBIA ST NS ELLIOT ST,COLUMBIA ST @ ELLIOT ST,49.205925,-122.902572,ZN 2, ,0,
8906,58494,NB E COLUMBIA ST NS CUMBERLAND ST,E COLUMBIA ST @ CUMBERLAND ST,49.220143,-122.892908,ZN 2, ,0,
3143,53110,NB E COLUMBIA ST NS ALBERTA ST,E COLUMBIA ST @ ALBERTA ST,49.223416,-122.892813,ZN 2, ,0,
3144,53111,NB E COLUMBIA ST FS KEARY ST,E COLUMBIA ST @ KEARY ST,49.226166,-122.892760,ZN 2, ,0,
3140,53107,NB E COLUMBIA ST FS BRAID ST,E COLUMBIA ST @ BRAID ST,49.231905,-122.892608,ZN 2, ,0,
3146,53113,NB E COLUMBIA ST FS HOLMES ST,E COLUMBIA ST @ HOLMES ST,49.236126,-122.892459,ZN 2, ,0,
9966,59346,NB NORTH RD AT 200 BLOCK,NORTH RD @ 200 BLOCK,49.239154,-122.892394,ZN 2, ,0,
3147,53114,NB NORTH RD FS DELESTRE AV,NORTH RD @ DELESTRE AVE,49.242939,-122.892496,ZN2/3, ,0,
9182,58743,NB JAMIESON CRT NS RICHMOND ST,JAMIESON CRT @ RICHMOND ST,49.216058,-122.895719,ZN 2, ,0,
8574,58085,BRAID STN BAY 5,BRAID STATION @ BAY 5,49.233144,-122.882555,ZN 3, ,0,
3355,53319,EB BRUNETTE AV FS WOOLRIDGE ST,BRUNETTE AVE @ WOOLRIDGE ST,49.237475,-122.868060,ZN 3, ,0,
3356,53320,EB BRUNETTE AV FS NELSON ST,BRUNETTE AVE @ NELSON ST,49.238227,-122.864276,ZN 3, ,0,
3357,53321,EB BRUNETTE AV FS KING EDWARD ST,BRUNETTE AVE @ KING EDWARD ST,49.238771,-122.861784,ZN 3, ,0,
3358,53322,EB BRUNETTE AV FS BEGIN ST,BRUNETTE AVE @ BEGIN ST,49.239205,-122.859381,ZN 3, ,0,
3359,53323,EB BRUNETTE AV FS LAVAL ST,BRUNETTE AVE @ LAVAL ST,49.239824,-122.856887,ZN 3, ,0,
3360,53324,EB BRUNETTE AV FS CASEY ST,BRUNETTE AVE @ CASEY ST,49.240478,-122.854426,ZN 3, ,0,
3361,53325,EB BRUNETTE AV FS SCHOOLHOUSE ST,BRUNETTE AVE @ SCHOOLHOUSE ST,49.240566,-122.851939,ZN 3, ,0,
3362,53326,EB LAURENTIAN CRES NS SHERIDAN AV,LAURENTIAN CRES @ SHERIDAN AVE,49.239850,-122.848183,ZN 3, ,0,
3363,53327,EB LAURENTIAN CRES FS GLENDALE AV,LAURENTIAN CRES @ GLENDALE AVE,49.239826,-122.846946,ZN 3, ,0,
3364,53328,NB LAURENTIAN CRES FS SEAFORTH CRES,LAURENTIAN CRES @ SEAFORTH CRES,49.241605,-122.843989,ZN 3, ,0,
3365,53329,NB LAURENTIAN CRES AT HAMMOND AV,LAURENTIAN CRES @ HAMMOND AVE,49.243877,-122.843980,ZN 3, ,0,
3366,53330,NB LAURENTIAN CRES FS MADORE AV,LAURENTIAN CRES @ MADORE AVE,49.246428,-122.843938,ZN 3, ,0,
3443,53406,NB POIRIER ST FS AUSTIN AV,POIRIER ST @ AUSTIN AVE,49.249318,-122.846568,ZN 3, ,0,
3444,53407,NB POIRIER ST FS KING ALBERT AV,POIRIER ST @ KING ALBERT AVE,49.251690,-122.846463,ZN 3, ,0,
11543,53331,NB LAURENTIAN CR NS AUSTIN AV,LAURENTIAN CR @ AUSTIN AVE,49.248580,-122.843968,ZN 3, ,0,
